Date,Species,Trap,Longitude,Latitude,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,week_of_year,month,Tmax_lag1,Tmax_lag2,Tmax_lag3,Tmax_lag4,Tmax_lag5,Tmax_lag6,Tmax_lag7,Tmin_lag1,Tmin_lag2,Tmin_lag3,Tmin_lag4,Tmin_lag5,Tmin_lag6,Tmin_lag7,Tavg_lag1,Tavg_lag2,Tavg_lag3,Tavg_lag4,Tavg_lag5,Tavg_lag6,Tavg_lag7,DewPoint_lag1,DewPoint_lag2,DewPoint_lag3,DewPoint_lag4,DewPoint_lag5,DewPoint_lag6,DewPoint_lag7,WetBulb_lag1,WetBulb_lag2,WetBulb_lag3,WetBulb_lag4,WetBulb_lag5,WetBulb_lag6,WetBulb_lag7,PrecipTotal_lag1,PrecipTotal_lag2,PrecipTotal_lag3,PrecipTotal_lag4,PrecipTotal_lag5,PrecipTotal_lag6,PrecipTotal_lag7
2007-08-21,CULEX PIPIENS/RESTUANS,T031,-87.763416,41.801498,1,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T031,-87.763416,41.801498,4,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T033,-87.701431,41.906638,13,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T033,-87.701431,41.906638,8,1,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T089,-87.64997,41.723195,7,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T089,-87.64997,41.723195,5,1,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T090,-87.666901,41.868077,7,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T090,-87.666901,41.868077,7,1,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX TERRITANS,T090,-87.666901,41.868077,1,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T141,-87.76007,41.961743,1,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T145,-87.629798,41.878114,23,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T145,-87.629798,41.878114,4,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX RESTUANS,T145,-87.629798,41.878114,1,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T145,-87.629798,41.878114,19,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T146,-87.702575,41.958271,4,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX RESTUANS,T146,-87.702575,41.958271,1,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T146,-87.702575,41.958271,8,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T147,-87.700117,41.932094,1,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T147,-87.700117,41.932094,1,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T149,-87.667736,41.994469,1,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T150,-87.675919,42.006858,4,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T150,-87.675919,42.006858,5,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T151,-87.800515,41.916265,18,1,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T151,-87.800515,41.916265,14,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T152,-87.716277,41.846075,5,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX RESTUANS,T152,-87.716277,41.846075,1,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T152,-87.716277,41.846075,1,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T154,-87.752329,41.918705,27,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T154,-87.752329,41.918705,24,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T218,-87.730698,41.948167,4,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T218,-87.730698,41.948167,7,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T220,-87.69181,41.963976,7,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T220,-87.69181,41.963976,5,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T001,-87.733974,41.953705,1,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T003,-87.757639,41.964242,6,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T003,-87.757639,41.964242,23,1,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T006,-87.797127,41.990284,1,1,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T006,-87.797127,41.990284,9,1,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T008,-87.777921,42.008314,6,1,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T008,-87.777921,42.008314,5,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T012,-87.747113,41.991429,1,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T034,-87.686763,41.843811,13,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T034,-87.686763,41.843811,3,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T037,-87.79518,41.921177,2,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T037,-87.79518,41.921177,8,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T043,-87.694991,41.857402,11,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX RESTUANS,T043,-87.694991,41.857402,1,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T043,-87.694991,41.857402,10,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T047,-87.696269,41.868142,7,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T047,-87.696269,41.868142,13,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T051,-87.656913,41.846283,2,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T085,-87.648064,41.721474,10,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T085,-87.648064,41.721474,15,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T088,-87.696293,41.869107,9,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T088,-87.696293,41.869107,11,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS/RESTUANS,T219,-87.674677,41.966987,4,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2007-08-21,CULEX PIPIENS,T219,-87.674677,41.966987,1,0,86.0,69.0,77.5,70.0,72.0,0.005,34,8,86.0,86.0,86.0,86.0,86.0,86.0,86.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,77.5,77.5,77.5,77.5,77.5,77.5,77.5,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.005,0.005,0.005,0.005,0.005,0.005,0.005
